"mill_cd","codes","type","code_type","dscr","tax_dist","name","curr","tot_mill","percent_rounded"
"000120","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","93.932000","1.00"
"000122","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.682000","0.97"
"000124","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","93.932000","1.00"
"000125","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","110.179000","0.85"
"000127","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","156.432000","0.60"
"000128","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","94.182000","0.99"
"000129","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","153.932000","0.61"
"000131","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","110.871000","0.85"
"000132","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","95.432000","0.98"
"000133","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","149.079000","0.63"
"000140","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","100.722000","0.93"
"000150","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","88.215000","1.06"
"000151","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","93.435000","1.00"
"000152","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","87.632000","1.07"
"000153","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","95.285000","0.98"
"000154","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","97.835000","0.96"
"000155","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","92.615000","1.01"
"000156","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","85.643000","1.09"
"000157","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","90.182000","1.04"
"000158","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","101.893000","0.92"
"000159","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","90.065000","1.04"
"000160","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","121.959000","0.77"
"000161","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","116.959000","0.80"
"000162","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","83.493000","1.12"
"000163","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","92.032000","1.02"
"000164","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","87.493000","1.07"
"000165","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","94.465000","0.99"
"000166","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","99.685000","0.94"
"000167","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","99.685000","0.94"
"000168","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","106.293000","0.88"
"000170","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","103.253000","0.91"
"000180","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","75.816000","1.24"
"000182","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","84.355000","1.11"
"000183","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","86.205000","1.09"
"000184","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","90.031000","1.04"
"000186","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","88.816000","1.05"
"000187","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","79.816000","1.17"
"000188","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","86.788000","1.08"
"000189","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","95.063000","0.99"
"000190","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","85.816000","1.09"
"000191","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","95.433000","0.98"
"000193","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","85.816000","1.09"
"000194","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","92.008000","1.02"
"000195","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","93.858000","1.00"
"000201","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","80.216000","1.17"
"000203","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","90.931000","1.03"
"000206","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.333000","0.97"
"000210","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","104.153000","0.90"
"000211","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","95.963000","0.98"
"000222","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","120.502000","0.78"
"000234","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","152.352000","0.62"
"000237","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","107.332000","0.87"
"000240","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","85.119000","1.10"
"000241","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","175.243000","0.53"
"000248","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","137.332000","0.68"
"000250","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","81.216000","1.15"
"000253","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.963000","0.97"
"000254","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","88.302000","1.06"
"000260","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","104.016000","0.90"
"000264","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","87.937000","1.07"
"000266","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","90.222000","1.04"
"000267","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","81.222000","1.15"
"000268","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","93.339000","1.00"
"000270","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","106.339000","0.88"
"000350","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","98.616000","0.95"
"000351","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","110.656000","0.85"
"000352","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","103.016000","0.91"
"000410","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","80.216000","1.17"
"000412","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","80.722000","1.16"
"000413","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","91.437000","1.02"
"000414","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","90.931000","1.03"
"000415","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.333000","0.97"
"000416","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.839000","0.97"
"000420","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","97.318000","0.96"
"000421","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.418000","0.97"
"000422","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","88.406000","1.06"
"000423","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","98.221000","0.95"
"000430","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","98.318000","0.95"
"000532","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","92.454000","1.01"
"001370","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","91.356000","1.03"
"001371","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","92.762000","1.01"
"001383","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","109.216000","0.86"
"001384","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","110.378000","0.85"
"001385","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","127.306000","0.74"
"001399","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","161.838000","0.58"
"001400","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","111.053000","0.84"
"001402","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","111.053000","0.84"
"001404","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","168.048000","0.56"
"001405","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","97.306000","0.96"
"001406","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","107.872000","0.87"
"001407","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","164.010000","0.57"
"001410","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","106.872000","0.88"
"001413","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","93.125000","1.01"
"001417","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","174.157000","0.54"
"001418","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","94.125000","1.00"
"001420","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","172.904000","0.54"
"001421","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","175.404000","0.53"
"001422","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","110.053000","0.85"
"001423","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","124.125000","0.75"
"001424","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","93.806000","1.00"
"001425","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","94.806000","0.99"
"001426","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","106.872000","0.88"
"001427","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","106.872000","0.88"
"001428","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","110.053000","0.85"
"001429","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","109.321000","0.86"
"001430","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","110.321000","0.85"
"001431","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","103.107000","0.91"
"001432","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","93.273000","1.00"
"001433","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","97.673000","0.96"
"001434","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","104.603000","0.90"
"001435","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","103.603000","0.90"
"001436","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","104.603000","0.90"
"001437","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","127.373000","0.74"
"001438","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","127.373000","0.74"
"001439","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","172.514000","0.54"
"001440","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","114.203000","0.82"
"001441","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","103.603000","0.90"
"001442","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","154.603000","0.61"
"001443","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","144.203000","0.65"
"001444","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","159.223000","0.59"
"001445","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","114.203000","0.82"
"001446","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","182.114000","0.51"
"001447","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","104.603000","0.90"
"001448","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","195.284000","0.48"
"001449","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","142.909000","0.66"
"001450","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","173.603000","0.54"
"001451","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","98.673000","0.95"
"001452","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","94.173000","0.99"
"001453","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","94.173000","0.99"
"001454","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","94.173000","0.99"
"001455","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","97.673000","0.96"
"001456","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","95.173000","0.98"
"001457","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","95.173000","0.98"
"001458","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","102.720000","0.91"
"001459","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","103.720000","0.90"
"001460","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.773000","0.97"
"001461","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","99.361000","0.94"
"001462","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","149.623000","0.63"
"001463","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","182.114000","0.51"
"004195","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","110.053000","0.85"
"004197","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","92.963000","1.01"
"004198","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","81.426000","1.15"
"004199","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","92.963000","1.01"
"004201","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","76.716000","1.22"
"004204","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","87.302000","1.07"
"004205","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","87.302000","1.07"
"004208","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","79.216000","1.18"
